Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2024-01-03,Mié,La Liga,Semana 19 de partido,Visitante,D 3–4,Atlético Madrid,Girona,Sí,"FW,CM",88,0,1,0,0,3,3,0,0,53,3,0,0,0.3,0.3,0.3,6,1,28,45,62.2,4,32,2,1,1,Informe del partido,455,100,17,19,89.5,5,10,50.0,5,13,38.5,0.2,3,2,1,0,36,9,2,0,1,8,0,6,3,3,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1,1,3,33.3,2,0,3,0,0,0,7,16,30,5,53,100.0,0,0.0,95,55,2,0,1,0,33,6,0,1,1,1,0,0,0,5,0,0,
2024-01-06,Sáb,Copa del Rey,Dieciseisavos de final,Visitante,V 3–1,Atlético Madrid,Lugo,No,,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,
2024-01-10,Mié,Supercopa de España,Semifinales,Visitante,D 3–5,Atlético Madrid,Real Madrid,Sí,FW,120,1,1,0,0,4,3,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,,,,
2024-01-18,Jue,Copa del Rey,Ronda de 16,Local,V 4–2,Atlético Madrid,Real Madrid,Sí,FW,120,1,0,0,0,3,3,1,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,
2024-01-22,Lun,La Liga,Semana 21 de partido,Visitante,V 1–0,Atlético Madrid,Granada,Sí,FW,90,0,1,0,0,2,0,0,0,68,1,0,2,0.1,0.1,0.2,4,1,47,60,78.3,2,28,3,0,0,Informe del partido,737,148,28,32,87.5,14,17,82.4,3,6,50.0,0.2,1,2,2,1,54,4,1,0,2,3,0,2,0,1,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,1,0,1,11,31,27,2,68,,0,,138,83,2,0,1,0,56,8,0,0,0,0,0,0,0,2,0,2,0.0
2024-01-25,Jue,Copa del Rey,Cuartos de final,Local,V 1–0,Atlético Madrid,Sevilla,Sí,FW,65,0,0,0,1,3,0,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,0,,,,
2024-01-28,Dom,La Liga,Semana 22 de partido,Local,V 2–0,Atlético Madrid,Valencia,Sí,FW,90,0,1,0,0,4,2,0,0,54,2,0,0,0.6,0.6,0.4,3,1,35,42,83.3,5,33,2,1,1,Informe del partido,553,142,18,19,94.7,9,13,69.2,4,6,66.7,0.3,1,2,2,0,40,2,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,100.0,0,0,2,1,0,1,5,27,23,7,54,100.0,0,0.0,108,57,2,0,2,1,43,7,0,1,0,0,0,0,0,1,0,1,0.0
2024-01-31,Mié,La Liga,Semana 20 de partido,Local,V 2–1,Atlético Madrid,Rayo Vallecano,No,FW,33,0,1,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.3,1,1,18,20,90.0,0,17,1,0,0,Informe del partido,231,43,10,10,100.0,6,7,85.7,0,0,,0.1,1,2,1,1,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,14,9,3,24,,0,,80,48,1,0,0,0,22,3,0,0,1,0,0,0,0,2,1,0,100.0
2024-02-04,Dom,La Liga,Semana 23 de partido,Visitante,E 1–1,Atlético Madrid,Real Madrid,Sí,FW,90,0,0,0,0,4,2,0,0,54,0,1,0,0.4,0.4,0.5,8,0,36,44,81.8,4,29,1,2,2,Informe del partido,678,196,19,19,100.0,10,13,76.9,7,11,63.6,0.8,3,2,2,0,35,9,0,1,1,7,0,8,3,3,0,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,5,19,30,3,54,100.0,0,0.0,132,52,2,0,3,2,39,6,0,1,1,0,0,0,0,2,0,0,
2024-02-07,Mié,Copa del Rey,Semifinales,Local,D 0–1,Atlético Madrid,Athletic Club,Sí,FW,90,0,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,0,,,,
2024-02-11,Dom,La Liga,Semana 24 de partido,Visitante,D 0–1,Atlético Madrid,Sevilla,Sí,FW,90,0,0,0,0,4,1,0,0,63,0,1,0,0.5,0.5,0.0,4,0,44,57,77.2,6,24,5,2,1,Informe del partido,676,177,26,31,83.9,13,18,72.2,4,5,80.0,0.2,1,3,3,0,51,6,1,2,0,6,0,4,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,4,27,32,7,63,50.0,1,50.0,159,113,1,0,1,1,50,12,0,0,0,0,0,0,0,3,1,2,33.3
2024-02-20,Mar,Champions Lg,Ronda de 16,Visitante,D 0–1,es Atlético Madrid,it Inter,Sí,FW,77,0,0,0,0,0,0,0,0,63,2,1,2,0.0,0.0,0.0,1,0,45,51,88.2,6,44,0,2,0,Informe del partido,680,148,27,29,93.1,12,13,92.3,4,6,66.7,0.0,1,6,0,0,48,3,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,0,0,3,0,0,0,6,38,20,2,63,0.0,2,100.0,162,72,2,0,4,0,48,9,0,2,2,0,0,0,0,2,0,1,0.0
2024-03-13,Mié,Champions Lg,Ronda de 16,Local,V 2 (3)–1 (2),es Atlético Madrid,it Inter,Sí,FW,104,1,0,0,0,4,2,0,0,75,1,0,1,1.1,1.1,0.3,6,1,51,64,79.7,8,38,1,1,1,Informe del partido,828,239,28,33,84.8,17,18,94.4,5,10,50.0,0.2,3,2,3,1,56,8,2,0,1,6,0,3,1,2,0,0,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,0,1,1,0,0,0,6,31,38,9,75,100.0,0,0.0,119,60,0,1,3,1,55,11,0,2,0,0,0,0,0,6,1,1,50.0
2024-03-17,Dom,La Liga,Semana 29 de partido,Local,D 0–3,Atlético Madrid,Barcelona,No,"LW,LM",45,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,13,21,61.9,2,8,1,0,0,Informe del partido,204,41,5,8,62.5,8,10,80.0,0,2,0.0,0.0,1,0,1,0,15,6,0,0,0,3,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,11,2,21,,0,,32,17,2,0,0,1,14,3,0,1,0,0,0,0,0,1,1,0,100.0
2024-04-01,Lun,La Liga,Semana 30 de partido,Visitante,V 2–1,Atlético Madrid,Villarreal,Sí,"FW,RM",65,0,0,0,0,0,0,1,0,35,1,0,0,0.0,0.0,0.3,3,0,24,31,77.4,4,16,0,1,0,Informe del partido,447,138,12,13,92.3,8,12,66.7,3,4,75.0,0.1,2,4,1,0,29,2,0,1,2,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,6,21,8,0,35,0.0,1,100.0,57,22,1,0,1,3,32,2,0,2,1,0,0,0,0,1,0,0,
2024-04-10,Mié,Champions Lg,Cuartos de final,Local,V 2–1,es Atlético Madrid,de Dortmund,Sí,FW,90,0,1,0,0,1,0,0,0,58,2,0,0,0.1,0.1,1.1,9,1,32,49,65.3,6,23,1,0,0,Informe del partido,596,238,14,17,82.4,9,13,69.2,7,13,53.8,0.4,6,4,3,1,39,10,2,1,0,11,0,7,1,4,0,0,4,5,3,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0.0,1,0,2,3,0,4,10,21,28,4,58,,0,,93,53,2,0,1,1,32,5,0,0,1,0,0,0,0,8,2,0,100.0
2024-04-13,Sáb,La Liga,Semana 31 de partido,Local,V 3–1,Atlético Madrid,Girona,Sí,FW,67,2,0,1,1,5,1,0,0,41,1,0,2,1.2,0.4,0.1,4,0,21,26,80.8,4,22,2,1,0,Informe del partido,299,99,14,16,87.5,7,8,87.5,0,2,0.0,0.3,1,4,1,0,25,1,1,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1,0,0,6,15,20,2,40,0.0,1,100.0,96,59,3,0,0,0,30,5,0,0,2,0,0,0,0,2,0,0,
2024-04-16,Mar,Champions Lg,Cuartos de final,Visitante,D 2–4,es Atlético Madrid,de Dortmund,Sí,FW,90,0,0,0,0,0,0,0,0,67,1,1,1,0.0,0.0,0.8,4,0,49,58,84.5,7,30,7,0,0,Informe del partido,718,195,32,32,100.0,13,20,65.0,4,6,66.7,0.1,4,2,3,0,50,8,2,0,0,5,0,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,2,2,0,2,8,42,19,1,67,,0,,248,158,2,0,1,1,44,3,0,1,0,0,0,0,0,7,3,2,60.0
2024-04-21,Dom,La Liga,Semana 32 de partido,Visitante,D 0–2,Atlético Madrid,Alavés,Sí,FW,90,0,0,0,0,1,1,0,0,61,2,1,0,0.0,0.0,0.1,3,0,37,51,72.5,2,24,3,0,0,Informe del partido,645,192,18,21,85.7,13,18,72.2,5,11,45.5,0.2,3,2,1,0,36,15,5,0,1,11,0,8,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,0,0,3,1,0,1,9,26,26,1,61,,0,,135,82,1,0,2,2,35,6,0,1,1,0,0,0,0,1,0,1,0.0
2024-04-27,Sáb,La Liga,Semana 33 de partido,Local,V 3–1,Atlético Madrid,Athletic Club,Sí,FW,90,0,0,0,0,2,0,1,0,43,1,0,0,0.0,0.0,0.1,2,0,24,39,61.5,2,11,1,0,0,Informe del partido,301,41,7,11,63.6,12,17,70.6,0,3,0.0,0.1,1,0,2,0,35,4,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,50.0,1,0,1,2,1,3,10,18,15,1,43,,0,,52,32,0,1,0,0,30,4,0,1,2,0,0,0,0,5,2,0,100.0
2024-05-12,Dom,La Liga,Semana 35 de partido,Local,V 1–0,Atlético Madrid,Celta Vigo,Sí,"FW,AM",74,0,0,0,0,3,0,0,0,51,0,0,1,0.2,0.2,0.0,1,0,35,45,77.8,4,27,1,0,0,Informe del partido,524,118,23,26,88.5,10,13,76.9,2,5,40.0,0.1,0,3,2,0,42,3,1,0,0,3,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,7,18,26,6,51,,0,,105,68,1,0,0,1,35,9,0,0,1,0,0,0,0,8,1,0,100.0
2024-05-15,Mié,La Liga,Semana 36 de partido,Visitante,V 3–0,Atlético Madrid,Getafe,Sí,"LM,FW",86,3,0,0,0,3,3,0,0,64,1,0,1,0.5,0.5,0.0,1,0,47,57,82.5,3,29,1,0,0,Informe del partido,671,158,29,31,93.5,12,17,70.6,3,5,60.0,0.1,0,2,1,0,53,3,1,0,1,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,20.0,4,0,1,1,0,1,9,41,14,3,64,,0,,106,56,1,0,0,0,53,6,0,0,0,0,0,0,0,4,1,0,100.0
2024-05-19,Dom,La Liga,Semana 37 de partido,Local,D 1–4,Atlético Madrid,Osasuna,Sí,"LM,CM,RM",90,0,0,0,0,4,1,0,0,56,1,0,3,0.8,0.8,0.0,0,0,34,48,70.8,4,35,3,0,0,Informe del partido,626,156,14,20,70.0,12,14,85.7,5,7,71.4,0.0,0,2,1,0,45,1,0,1,0,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,100.0,0,0,1,0,0,0,9,17,30,8,56,,0,,126,70,4,2,2,0,44,9,0,0,0,0,0,0,0,2,0,2,0.0
2024-05-25,Sáb,La Liga,Semana 38 de partido,Visitante,V 2–0,Atlético Madrid,Real Sociedad,Sí,"AM,FW",90,0,0,0,0,0,0,0,0,45,2,0,3,0.0,0.0,0.0,2,0,30,35,85.7,2,18,0,1,0,Informe del partido,421,100,15,16,93.8,10,11,90.9,2,3,66.7,0.1,0,2,0,0,33,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,100.0,0,1,2,2,0,5,18,21,7,1,45,0.0,1,100.0,77,30,1,0,2,2,29,1,0,1,2,0,0,0,0,5,0,0,
2024-06-05,Mié,Partido amistoso (M),Partido amistoso (M),Local,V 3–0,fr Francia,lu Luxemburgo,Sí,AM,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2024-06-09,Dom,Partido amistoso (M),Partido amistoso (M),Local,E 0–0,fr Francia,ca Canadá,Sí,AM,86,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2024-06-17,Lun,UEFA Euro,Etapa de grupo,Neutral,V 1–0,fr Francia,at Austria,Sí,AM,89,0,0,0,0,2,0,0,0,44,1,0,1,0.8,0.8,0.1,4,0,24,33,72.7,4,23,1,0,0,Informe del partido,426,130,10,13,76.9,10,14,71.4,2,3,66.7,0.2,2,2,1,0,25,8,6,0,1,6,0,2,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,100.0,0,0,1,1,0,1,6,22,17,2,44,,0,,92,51,0,1,4,3,25,3,0,1,0,0,0,0,0,3,0,0,
2024-06-21,Vie,UEFA Euro,Etapa de grupo,Neutral,E 0–0,fr Francia,nl Países Bajos,Sí*,FW,90,0,0,0,0,5,3,0,0,53,0,0,0,0.9,0.9,0.0,1,0,35,47,74.5,7,39,2,1,1,Informe del partido,446,92,21,23,91.3,10,16,62.5,1,4,25.0,0.0,1,5,1,0,40,7,2,0,0,6,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,23,29,4,53,100.0,0,0.0,148,86,1,0,1,0,42,5,0,0,3,0,0,0,0,2,0,0,
2024-06-25,Mar,UEFA Euro,Etapa de grupo,Neutral,E 1–1,fr Francia,pl Polonia,No,AM,30,0,0,0,0,1,0,0,0,17,0,0,2,0.1,0.1,0.1,2,0,7,11,63.6,1,9,0,0,0,Informe del partido,130,41,4,4,100.0,2,2,100.0,1,5,20.0,0.2,2,1,0,0,7,4,1,0,0,4,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,6,9,3,17,,0,,30,12,0,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,
