Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won,Player,Performance,Normalized_performance
2023-12-13,Mié,Champions Lg,Etapa de grupo,Visitante,D 2–3,es Barcelona,be Antwerp,Sí,Delantero,90,1,0,0,0,2.0,1.0,1,0,73.0,2.0,0.0,0.0,0.6,0.6,0.0,5.0,2.0,47.0,61.0,77.0,5.0,47.0,2.0,1.0,1.0,Informe del partido,796.0,222.0,22.0,24.0,91.7,18.0,21.0,85.7,5.0,9.0,55.6,0.1,1.0,2.0,3.0,1.0,55.0,6.0,0.0,0.0,1.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,16.0,51.0,5.0,73.0,100.0,0.0,0.0,176.0,76.0,1.0,1.0,5.0,0.0,62.0,12.0,0,0.0,2.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,Ferran Torres,12.907999999999994,5.875017067953209
2023-12-16,Sáb,La Liga,Semana 17 de partido,Visitante,E 1–1,Barcelona,Valencia,No,Delantero,19,0,0,0,0,1.0,1.0,0,0,10.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,5.0,9.0,55.6,1.0,3.0,0.0,0.0,0.0,Informe del partido,106.0,21.0,1.0,2.0,50.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,10.0,,0.0,,12.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,2.416,1.0996313322106412
2023-12-20,Mié,La Liga,Semana 18 de partido,Local,V 3–2,Barcelona,Almería,No,Delantero,45,0,0,0,0,3.0,2.0,0,0,22.0,2.0,0.0,0.0,0.3,0.3,0.0,3.0,0.0,12.0,15.0,80.0,1.0,14.0,2.0,0.0,0.0,Informe del partido,208.0,36.0,8.0,9.0,88.9,3.0,4.0,75.0,1.0,1.0,100.0,0.1,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,17.0,4.0,22.0,,0.0,,125.0,43.0,1.0,2.0,2.0,1.0,18.0,7.0,0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,5.97,2.717218151199308
2024-01-04,Jue,La Liga,Semana 19 de partido,Visitante,V 2–1,Barcelona,Las Palmas,Sí,Delantero,77,1,0,0,0,2.0,1.0,0,0,31.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,19.0,26.0,73.1,2.0,18.0,2.0,2.0,0.0,Informe del partido,344.0,93.0,9.0,14.0,64.3,7.0,9.0,77.8,3.0,3.0,100.0,0.0,0.0,2.0,1.0,1.0,23.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,11.0,4.0,31.0,0.0,1.0,50.0,108.0,48.0,1.0,2.0,1.0,2.0,21.0,4.0,0,0.0,0.0,2.0,0.0,0.0,0,2.0,0.0,0.0,,Ferran Torres,7.691000000000001,3.500523417231806
2024-01-21,Dom,La Liga,Semana 21 de partido,Visitante,V 4–2,Barcelona,Betis,Sí,Delantero,90,3,1,0,0,5.0,3.0,0,0,46.0,1.0,0.0,1.0,1.6,1.6,0.1,4.0,2.0,29.0,34.0,85.3,2.0,19.0,4.0,2.0,1.0,Informe del partido,394.0,84.0,20.0,21.0,95.2,6.0,8.0,75.0,2.0,3.0,66.7,0.1,2.0,2.0,1.0,0.0,31.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0,26.0,4.0,46.0,50.0,1.0,50.0,163.0,92.0,4.0,1.0,1.0,0.0,32.0,11.0,0,1.0,0.0,1.0,0.0,0.0,0,5.0,0.0,2.0,0.0,Ferran Torres,17.346500000000002,7.895180010013201
2024-01-27,Sáb,La Liga,Semana 22 de partido,Local,D 3–5,Barcelona,Villarreal,No,Delantero,33,0,0,0,0,2.0,1.0,0,0,17.0,0.0,0.0,0.0,0.7,0.7,0.0,2.0,1.0,10.0,11.0,90.9,1.0,10.0,2.0,0.0,0.0,Informe del partido,119.0,25.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,2.0,17.0,,0.0,,32.0,25.0,1.0,0.0,4.0,1.0,14.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Ferran Torres,3.9290000000000003,1.7882663510991765
2024-01-31,Mié,La Liga,Semana 20 de partido,Local,V 1–0,Barcelona,Osasuna,Sí,Delantero,6,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,33.0,9.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,0.0,,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,1.23,0.5598288653224706
2024-03-30,Sáb,La Liga,Semana 30 de partido,Local,V 1–0,Barcelona,Las Palmas,No,Delantero,20,0,0,0,0,0.0,0.0,0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,4.0,0.0,0.0,0.0,Informe del partido,101.0,0.0,1.0,1.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,,0.0,,11.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,,Ferran Torres,2.06,0.9375995630603978
2024-04-10,Mié,Champions Lg,Cuartos de final,Visitante,V 3–2,es Barcelona,fr Paris S-G,No,Delantero,15,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,1.0,6.0,1.0,0.0,0.0,Informe del partido,65.0,3.0,2.0,6.0,33.3,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,10.0,,0.0,,17.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,,Ferran Torres,2.1849999999999996,0.9944927404305675
2024-04-13,Sáb,La Liga,Semana 31 de partido,Visitante,V 1–0,Barcelona,Cádiz,Sí,Delantero,90,0,0,0,0,1.0,0.0,0,0,39.0,2.0,1.0,2.0,0.1,0.1,0.3,4.0,0.0,20.0,28.0,71.4,3.0,23.0,1.0,2.0,0.0,Informe del partido,370.0,109.0,9.0,11.0,81.8,8.0,8.0,100.0,3.0,3.0,100.0,0.1,2.0,2.0,3.0,3.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,7.0,16.0,16.0,3.0,39.0,0.0,1.0,50.0,98.0,27.0,0.0,1.0,1.0,0.0,28.0,12.0,0,1.0,2.0,1.0,0.0,0.0,0,2.0,0.0,0.0,,Ferran Torres,8.164000000000001,3.715807200400529
2024-04-16,Mar,Champions Lg,Cuartos de final,Local,D 1–4,es Barcelona,fr Paris S-G,No,Delantero,29,0,0,0,0,0.0,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,8.0,9.0,88.9,4.0,9.0,0.0,0.0,0.0,Informe del partido,129.0,73.0,4.0,4.0,100.0,4.0,5.0,80.0,0.0,0.0,,0.1,2.0,2.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,,0.0,,41.0,2.0,0.0,0.0,1.0,2.0,10.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,100.0,Ferran Torres,4.619,2.1023166901825134
2024-04-21,Dom,La Liga,Semana 32 de partido,Visitante,D 2–3,Barcelona,Real Madrid,No,Delantero,26,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,100.0,1.0,4.0,0.0,2.0,1.0,Informe del partido,133.0,6.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,50.0,1.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,3.1799999999999993,1.4473624322971186
2024-04-29,Lun,La Liga,Semana 33 de partido,Local,V 4–2,Barcelona,Valencia,No,Delantero,11,0,0,0,0,2.0,0.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,2.0,6.0,6.0,100.0,0.0,6.0,1.0,2.0,1.0,Informe del partido,93.0,0.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,9.0,50.0,0.0,0.0,33.0,11.0,0.0,1.0,0.0,0.0,9.0,4.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,4.59,2.089117473032634
2024-05-04,Sáb,La Liga,Semana 34 de partido,Visitante,D 2–4,Barcelona,Girona,No,Delantero,12,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,5.0,0.0,0.0,0.0,Informe del partido,35.0,10.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,,0.0,,8.0,4.0,0.0,0.0,3.0,0.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,1.06,0.48245414409903964
2024-05-13,Lun,La Liga,Semana 35 de partido,Local,V 2–0,Barcelona,Real Sociedad,No,Delantero,15,0,0,0,0,1.0,1.0,0,0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,2.0,100.0,1.0,3.0,2.0,0.0,0.0,Informe del partido,37.0,18.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,,0.0,,19.0,19.0,0.0,1.0,1.0,0.0,3.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Ferran Torres,2.5899999999999994,1.1788266351099173
2024-05-16,Jue,La Liga,Semana 36 de partido,Visitante,V 2–0,Barcelona,Almería,Sí,Delantero,72,0,0,0,0,1.0,0.0,0,0,24.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,16.0,20.0,80.0,2.0,21.0,1.0,0.0,0.0,Informe del partido,251.0,82.0,9.0,11.0,81.8,6.0,6.0,100.0,1.0,1.0,100.0,0.1,2.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,2.0,24.0,,0.0,,93.0,57.0,3.0,0.0,2.0,1.0,24.0,2.0,0,0.0,3.0,0.0,0.0,0.0,0,0.0,1.0,0.0,100.0,Ferran Torres,6.34,2.8856219562150103
2024-05-26,Dom,La Liga,Semana 38 de partido,Visitante,V 2–1,Barcelona,Sevilla,No,Delantero,29,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,13.0,14.0,92.9,2.0,8.0,1.0,0.0,0.0,Informe del partido,198.0,70.0,8.0,8.0,100.0,4.0,5.0,80.0,1.0,1.0,100.0,0.1,2.0,0.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,8.0,0.0,15.0,,0.0,,40.0,20.0,0.0,0.0,0.0,0.0,13.0,2.0,0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,100.0,Ferran Torres,5.749,2.6166310136088478
2024-06-15,Sáb,UEFA Euro,Etapa de grupo,Neutral,V 3–0,es España,hr Croacia,No,Delantero,5,0,0,0,0,1.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,1.0,0.0,0.0,Informe del partido,15.0,4.0,2.0,2.0,100.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,,0.0,,25.0,21.0,0.0,1.0,0.0,0.0,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,,Ferran Torres,1.5170000000000003,0.6904556005643804
2024-06-20,Jue,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,it Italia,No,Delantero,20,0,0,0,0,0.0,0.0,0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,4.0,6.0,66.7,0.0,3.0,0.0,2.0,0.0,Informe del partido,60.0,23.0,3.0,3.0,100.0,0.0,2.0,0.0,1.0,1.0,100.0,0.4,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,9.0,0.0,2.0,100.0,18.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0,Ferran Torres,3.1570000000000005,1.436894087661008
2024-06-24,Lun,UEFA Euro,Etapa de grupo,Neutral,V 1–0,es España,al Albania,Sí,Delantero,71,1,0,0,0,2.0,1.0,0,0,30.0,0.0,0.0,2.0,0.2,0.2,0.0,0.0,0.0,14.0,20.0,70.0,1.0,17.0,2.0,2.0,0.0,Informe del partido,261.0,24.0,7.0,8.0,87.5,5.0,7.0,71.4,2.0,3.0,66.7,0.4,0.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,23.0,6.0,30.0,0.0,2.0,100.0,91.0,48.0,1.0,1.0,1.0,0.0,20.0,6.0,0,1.0,1.0,0.0,0.0,0.0,0,3.0,2.0,0.0,100.0,Ferran Torres,8.113499999999998,3.6928223567429788
2023-08-13,Dom,La Liga,Semana 1 de partido,Local,D 1–2,Villarreal,Betis,Sí*,Delantero,83,0,0,0,0,2.0,1.0,0,0,45.0,0.0,2.0,1.0,0.2,0.2,0.0,2.0,0.0,28.0,37.0,75.7,9.0,26.0,2.0,4.0,2.0,Informe del partido,391.0,143.0,20.0,22.0,90.9,6.0,9.0,66.7,1.0,2.0,50.0,0.1,0.0,3.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,15.0,28.0,5.0,45.0,50.0,1.0,25.0,152.0,71.0,2.0,2.0,1.0,0.0,37.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,0.0,100.0,Gerard Moreno,10.437,4.750352737699695
2023-08-18,Vie,La Liga,Semana 2 de partido,Visitante,V 1–0,Villarreal,Mallorca,Sí*,Delantero,75,1,0,0,0,2.0,1.0,0,0,50.0,1.0,0.0,1.0,0.9,0.9,0.1,3.0,0.0,30.0,39.0,76.9,4.0,38.0,0.0,3.0,2.0,Informe del partido,500.0,166.0,19.0,21.0,90.5,7.0,12.0,58.3,4.0,6.0,66.7,0.1,2.0,3.0,0.0,0.0,38.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,21.0,21.0,5.0,50.0,66.7,1.0,33.3,154.0,36.0,1.0,0.0,2.0,4.0,40.0,5.0,0,1.0,4.0,0.0,0.0,0.0,0,4.0,1.0,0.0,100.0,Gerard Moreno,11.892500000000002,5.4128168949979525
2023-08-27,Dom,La Liga,Semana 3 de partido,Local,D 3–4,Villarreal,Barcelona,Sí*,Delantero,69,0,0,0,0,2.0,0.0,0,0,33.0,2.0,1.0,1.0,0.1,0.1,0.0,3.0,1.0,19.0,23.0,82.6,5.0,16.0,0.0,2.0,1.0,Informe del partido,417.0,94.0,5.0,6.0,83.3,9.0,10.0,90.0,4.0,4.0,100.0,0.2,1.0,0.0,4.0,0.0,21.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,3.0,1.0,0.0,1.0,5.0,13.0,16.0,1.0,33.0,50.0,1.0,50.0,81.0,13.0,0.0,0.0,1.0,1.0,21.0,5.0,0,0.0,3.0,1.0,0.0,0.0,0,3.0,1.0,1.0,50.0,Gerard Moreno,8.216000000000001,3.739474762186519
2023-09-01,Vie,La Liga,Semana 4 de partido,Visitante,D 1–3,Villarreal,Cádiz,Sí,Delantero,82,0,0,0,0,2.0,0.0,0,0,58.0,0.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,42.0,48.0,87.5,8.0,38.0,1.0,4.0,0.0,Informe del partido,749.0,135.0,20.0,20.0,100.0,16.0,18.0,88.9,6.0,7.0,85.7,0.0,2.0,7.0,0.0,0.0,44.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,5.0,34.0,20.0,4.0,58.0,0.0,2.0,50.0,200.0,58.0,0.0,0.0,3.0,1.0,45.0,7.0,0,1.0,2.0,0.0,0.0,0.0,0,2.0,2.0,0.0,100.0,Gerard Moreno,10.473500000000001,4.766965545491785
2023-09-17,Dom,La Liga,Semana 5 de partido,Local,V 2–1,Villarreal,Almería,Sí,Mediocampista,84,1,0,0,0,3.0,1.0,0,0,44.0,1.0,0.0,0.0,0.4,0.4,0.1,4.0,0.0,28.0,35.0,80.0,6.0,31.0,3.0,1.0,0.0,Informe del partido,490.0,130.0,13.0,15.0,86.7,11.0,13.0,84.6,3.0,3.0,100.0,0.2,3.0,1.0,2.0,0.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,31.0,5.0,44.0,0.0,1.0,100.0,146.0,62.0,3.0,1.0,1.0,2.0,35.0,5.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,2.0,0.0,100.0,Gerard Moreno,22.029999999999998,5.525457737647353
2023-09-21,Jue,Europa Lg,Etapa de grupo,Visitante,D 0–2,es Villarreal,gr Panathinaikos,No,Mediocampista,30,0,0,0,0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,50.0,1.0,12.0,0.0,1.0,1.0,Informe del partido,146.0,22.0,2.0,2.0,100.0,6.0,8.0,75.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,7.0,0.0,18.0,100.0,0.0,0.0,48.0,19.0,0.0,0.0,1.0,2.0,16.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Gerard Moreno,5.1899999999999995,1.3017306245297218
